"default_profile","default_profile_image","tweets_like_by_user","followers_count","geo_enabled","verified","account_age_days","account_type","has_description","has_lang","has_background_image_url"
"TRUE","FALSE",1612,25,"FALSE","FALSE",2863,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",44693,163,"FALSE","FALSE",2862,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",6,16,"FALSE","FALSE",3432,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",3,6,"FALSE","FALSE",3152,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",14171,460,"TRUE","FALSE",4670,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",414,57,"FALSE","FALSE",2557,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",12739,227315,"FALSE","TRUE",4397,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",70,0,"FALSE","FALSE",1445,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",57,0,"FALSE","FALSE",1445,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",505,42,"TRUE","FALSE",3440,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",101650,60205,"TRUE","FALSE",3237,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",25,5,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",16,1038871,"FALSE","FALSE",3505,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2760,54,"TRUE","FALSE",3496,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",76,33,"TRUE","FALSE",2838,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",773,880564,"TRUE","TRUE",2848,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2037,6,"FALSE","FALSE",1359,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",649,27,"FALSE","FALSE",1348,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",1080,117343,"TRUE","FALSE",3493,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3765,1546728,"TRUE","TRUE",4135,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2534,217,"TRUE","FALSE",3105,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",32751,133385,"TRUE","TRUE",4129,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2094,233897,"TRUE","FALSE",4067,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",594,60,"FALSE","FALSE",3995,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1296,20,"FALSE","FALSE",3802,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2376,86,"TRUE","FALSE",3555,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",4704,1387185,"TRUE","TRUE",3538,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",29,1104391,"TRUE","TRUE",2069,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2451,475,"TRUE","FALSE",4073,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",8825,220,"TRUE","FALSE",2878,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",741,13286,"TRUE","FALSE",4215,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",245,10,"FALSE","FALSE",2402,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",181,640139,"TRUE","TRUE",2998,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1292,1480816,"TRUE","FALSE",3739,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2241,11,"FALSE","FALSE",1379,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",326,0,"FALSE","FALSE",1427,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",6512,2173,"TRUE","FALSE",2468,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",26,1,"FALSE","FALSE",2864,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",4625,135,"FALSE","FALSE",2259,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2230,101191,"TRUE","TRUE",3702,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",18317,729,"TRUE","FALSE",2589,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",329,6,"FALSE","FALSE",3658,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",511,454,"TRUE","FALSE",2980,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2345,298,"FALSE","FALSE",3263,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",337,189,"FALSE","FALSE",1902,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",20321,3198,"TRUE","FALSE",3842,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2001,63,"FALSE","FALSE",2924,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7944,130,"TRUE","FALSE",3356,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2156,64,"FALSE","FALSE",2212,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",3924,2530,"FALSE","TRUE",4205,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",479,921902,"TRUE","TRUE",3969,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",15878,722,"TRUE","FALSE",2525,"human","TRUE","FALSE","TRUE"
"FALSE","FALSE",620,1570295,"TRUE","TRUE",3890,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2100,15,"FALSE","FALSE",4845,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",6552,3107,"TRUE","TRUE",2546,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",28265,1669,"TRUE","FALSE",2494,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",7,3,"FALSE","FALSE",3200,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",451,961,"FALSE","FALSE",4121,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1217,731943,"TRUE","TRUE",3563,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",17,1,"FALSE","FALSE",1232,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",34701,52336,"TRUE","FALSE",3875,"human","TRUE","TRUE","TRUE"
"TRUE","TRUE",101,3,"FALSE","FALSE",2274,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",3219,184,"TRUE","FALSE",1543,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",0,19,"FALSE","FALSE",1404,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",67588,3327,"TRUE","FALSE",1265,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",47970,25279,"FALSE","FALSE",1614,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",782,72,"FALSE","FALSE",1411,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",34962,225,"FALSE","FALSE",1352,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",12710,82,"FALSE","FALSE",1306,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",1519,3699,"TRUE","FALSE",3861,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",5456,141,"TRUE","FALSE",1554,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",2508,1317958,"TRUE","TRUE",3865,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1332,11,"FALSE","FALSE",1446,"bot","TRUE","TRUE","FALSE"
"TRUE","FALSE",3132,289,"TRUE","FALSE",3927,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",14,1273320,"TRUE","TRUE",4154,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3783,856548,"TRUE","FALSE",4120,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",29383,462919,"TRUE","TRUE",4015,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5831,1563,"TRUE","FALSE",4464,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2202,10,"FALSE","FALSE",3401,"bot","TRUE","FALSE","TRUE"
"FALSE","FALSE",30377,105389,"TRUE","TRUE",4131,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2429,102,"TRUE","FALSE",3422,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",452,28,"FALSE","FALSE",3346,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1464,50,"FALSE","FALSE",3590,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",132,0,"FALSE","FALSE",1247,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",18559,177,"FALSE","FALSE",2326,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",0,24,"TRUE","FALSE",3475,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",95,9,"FALSE","FALSE",3632,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",25834,403,"FALSE","FALSE",2434,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",35386,1381,"TRUE","FALSE",2721,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",52,251,"FALSE","FALSE",4277,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2926,2494,"FALSE","FALSE",3820,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5098,1096856,"TRUE","TRUE",4108,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",302,1808775,"TRUE","TRUE",3507,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",7339,110,"FALSE","FALSE",1608,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",2308,14,"FALSE","FALSE",1676,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1159,1103,"TRUE","FALSE",4116,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1185,10,"FALSE","FALSE",2245,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",841,78,"TRUE","FALSE",3481,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",219,4,"FALSE","FALSE",1148,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",89,0,"FALSE","FALSE",1103,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",2,1538905,"FALSE","TRUE",3742,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",74396,1265,"TRUE","FALSE",3191,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2841,895,"TRUE","FALSE",3520,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",37761,1413,"TRUE","FALSE",3385,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",52,0,"FALSE","FALSE",1418,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",80,2,"FALSE","FALSE",1445,"human","TRUE","TRUE","FALSE"
"TRUE","FALSE",29933,1374873,"TRUE","TRUE",3213,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",209,807,"TRUE","FALSE",4172,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",22,1,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",2457,288,"TRUE","FALSE",3452,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",12738,1689,"TRUE","FALSE",3268,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",30,3,"FALSE","FALSE",1250,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",4359,105,"FALSE","FALSE",4208,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",22081,899,"TRUE","FALSE",1874,"human","TRUE","FALSE","TRUE"
"FALSE","FALSE",2968,316,"TRUE","FALSE",4124,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",18,0,"FALSE","FALSE",1155,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",1180,138654,"TRUE","TRUE",4244,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",571383,14645,"TRUE","FALSE",2395,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",14410,1685,"TRUE","FALSE",4864,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",66702,829,"TRUE","FALSE",4592,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",112819,593,"TRUE","FALSE",3660,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5586,3415949,"TRUE","TRUE",4167,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",45045,1818,"TRUE","FALSE",2912,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",101,520347,"TRUE","FALSE",3210,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",10749,463,"FALSE","FALSE",1667,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",6005,5196,"TRUE","TRUE",3056,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1126,18,"FALSE","FALSE",3135,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1365,5,"FALSE","FALSE",3846,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2064,54364,"TRUE","TRUE",4205,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2078,36,"FALSE","FALSE",4189,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",1246,51,"FALSE","FALSE",1835,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",32865,206294,"TRUE","TRUE",3420,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6725,2544,"FALSE","TRUE",2853,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",13713,165,"TRUE","FALSE",2296,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",4212,77789,"TRUE","FALSE",2866,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",43836,594,"TRUE","FALSE",3004,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",65,4,"FALSE","FALSE",4040,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",1350,2612269,"FALSE","TRUE",4104,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6013,649266,"TRUE","FALSE",3996,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",14476,207,"TRUE","FALSE",4084,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",23464,2237,"TRUE","FALSE",4215,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3850,390,"TRUE","FALSE",3297,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1425,18,"FALSE","FALSE",1848,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",3716,336,"FALSE","FALSE",1394,"human","FALSE","FALSE","FALSE"
"TRUE","FALSE",1047,6,"FALSE","FALSE",1358,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",57974,655,"FALSE","FALSE",1985,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",23,4902555,"FALSE","TRUE",3806,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1444,8789,"TRUE","FALSE",4220,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7125,180,"TRUE","FALSE",4125,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",118,0,"FALSE","FALSE",1359,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",231,242,"TRUE","FALSE",4397,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1,41478966,"FALSE","TRUE",3781,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",67,0,"FALSE","FALSE",1444,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",56,3,"FALSE","FALSE",3534,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",7417,818,"TRUE","FALSE",3199,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",570,103,"FALSE","FALSE",4093,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",406,4,"TRUE","FALSE",3665,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",6862,72461,"FALSE","FALSE",3143,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3509,93,"FALSE","FALSE",2380,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",244,380,"FALSE","TRUE",3924,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1438,2,"FALSE","FALSE",2622,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",432,14280,"TRUE","TRUE",3692,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",514,24378,"TRUE","TRUE",3419,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",18154,1273,"FALSE","FALSE",3482,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5062,57,"FALSE","FALSE",3535,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",8730,123,"TRUE","FALSE",4001,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1579,132,"FALSE","FALSE",2904,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",3811,564,"TRUE","FALSE",2963,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",11791,460,"FALSE","FALSE",3302,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",712,11,"TRUE","FALSE",3170,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1816,117,"FALSE","FALSE",4036,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6,85,"FALSE","FALSE",3995,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",838,1934,"FALSE","FALSE",2731,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1786,134,"FALSE","FALSE",1848,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1362,18,"TRUE","FALSE",2946,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",587,8,"FALSE","FALSE",1667,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",66356,62501,"TRUE","TRUE",4179,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",44286,3919,"TRUE","FALSE",4256,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1084,479,"TRUE","FALSE",3227,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",997,10,"FALSE","FALSE",3364,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",6284,365,"FALSE","FALSE",1494,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",358,2474426,"FALSE","TRUE",3446,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",23440,53173,"FALSE","FALSE",2365,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1025,10,"FALSE","FALSE",1718,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",203,0,"FALSE","FALSE",1444,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",27334,324,"TRUE","FALSE",2727,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",22,261,"FALSE","FALSE",3875,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",92,1370342,"FALSE","TRUE",4172,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",80,242,"TRUE","FALSE",4085,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",1542,5,"FALSE","FALSE",3781,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",29,0,"FALSE","FALSE",1159,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",3002,203635,"TRUE","TRUE",4136,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",81,2092901,"TRUE","TRUE",4267,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2202,37,"FALSE","FALSE",3251,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",43310,756,"TRUE","FALSE",2911,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1831,42,"FALSE","FALSE",4119,"human","FALSE","FALSE","TRUE"
"TRUE","TRUE",57,3,"FALSE","FALSE",3477,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",14232,1197,"TRUE","FALSE",2234,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",26270,750,"TRUE","FALSE",4027,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",4170,6796,"FALSE","FALSE",4202,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",777,84406,"TRUE","TRUE",3118,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",28610,1073472,"TRUE","FALSE",3312,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",3,103,"FALSE","FALSE",2202,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",829,53,"FALSE","FALSE",2477,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1663,10,"FALSE","FALSE",2808,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",2262,1835470,"FALSE","TRUE",3839,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",13226,1013,"FALSE","FALSE",1452,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",59,1,"FALSE","FALSE",1159,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",46259,1535,"FALSE","FALSE",2173,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",21165,377,"FALSE","FALSE",4065,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",754,30457,"FALSE","FALSE",4231,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",6002,76,"TRUE","FALSE",3119,"human","FALSE","FALSE","TRUE"
"TRUE","FALSE",10079,559,"TRUE","FALSE",2485,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",54,3,"FALSE","FALSE",1762,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",3025,111,"FALSE","FALSE",4506,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2183,636,"TRUE","FALSE",3066,"human","TRUE","FALSE","TRUE"
"TRUE","FALSE",27962,859,"TRUE","FALSE",2272,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",8015,1368076,"TRUE","TRUE",4002,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",1704,3912094,"FALSE","TRUE",3724,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",5282,18,"FALSE","FALSE",1614,"human","FALSE","FALSE","FALSE"
"FALSE","FALSE",17,1898901,"FALSE","FALSE",4160,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",346,0,"FALSE","FALSE",1412,"bot","TRUE","TRUE","FALSE"
"FALSE","FALSE",2191,23,"FALSE","FALSE",2304,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",1125,25,"FALSE","FALSE",3045,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",10947,154,"TRUE","FALSE",3926,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",62,1,"FALSE","FALSE",1445,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",3116,1001,"TRUE","FALSE",3522,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",63469,1828,"TRUE","FALSE",1950,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",330,815909,"FALSE","TRUE",3395,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",50672,611,"TRUE","FALSE",2659,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1166,31,"FALSE","FALSE",3383,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1589,9,"FALSE","FALSE",3909,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",4146,64,"FALSE","FALSE",3813,"bot","TRUE","FALSE","TRUE"
"TRUE","FALSE",987,14,"FALSE","FALSE",4158,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",35343,2952,"FALSE","TRUE",4121,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",514,948,"FALSE","FALSE",2458,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",17666,280,"TRUE","FALSE",2955,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",3302,1289138,"TRUE","TRUE",3374,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1487,302,"FALSE","FALSE",3288,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",7267,1812,"TRUE","FALSE",2310,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1189,755557,"TRUE","TRUE",4148,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",514,6561,"TRUE","FALSE",2261,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",47826,544,"TRUE","FALSE",2690,"bot","TRUE","FALSE","TRUE"
"FALSE","FALSE",3032,358972,"FALSE","TRUE",3854,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2458,88,"FALSE","FALSE",3343,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",16,9,"FALSE","FALSE",2035,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",2201,1482265,"TRUE","TRUE",4045,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",43082,408,"FALSE","FALSE",4299,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1743,1303194,"FALSE","TRUE",4175,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",0,772,"FALSE","FALSE",2978,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",0,738,"FALSE","FALSE",2610,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",3318,103,"TRUE","FALSE",3355,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",50895,309,"FALSE","FALSE",3580,"human","FALSE","FALSE","TRUE"
"FALSE","FALSE",3851,896181,"TRUE","TRUE",3965,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",1619,18,"FALSE","FALSE",3735,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",6656,591,"TRUE","FALSE",2964,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",90,0,"FALSE","FALSE",1445,"human","TRUE","TRUE","FALSE"
"FALSE","FALSE",2863,167,"FALSE","FALSE",4168,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",2467,195,"FALSE","FALSE",3017,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",3497,8451,"TRUE","FALSE",2953,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",154,5,"TRUE","FALSE",2328,"bot","TRUE","TRUE","TRUE"
"TRUE","FALSE",2214,20,"FALSE","FALSE",3275,"bot","FALSE","FALSE","TRUE"
"TRUE","TRUE",126,6,"FALSE","FALSE",3489,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",2252,90,"FALSE","FALSE",1888,"bot","TRUE","TRUE","TRUE"
"TRUE","TRUE",130,16,"FALSE","FALSE",2523,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",39226,1396,"TRUE","FALSE",2197,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",5808,2999,"TRUE","FALSE",2883,"human","TRUE","TRUE","TRUE"
"FALSE","FALSE",2399,6,"FALSE","FALSE",3245,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",2234,34,"FALSE","FALSE",3384,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",44,79,"FALSE","FALSE",3059,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",9171,2436,"TRUE","TRUE",3101,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",56,0,"FALSE","FALSE",1159,"bot","FALSE","FALSE","FALSE"
"TRUE","FALSE",226,5,"FALSE","FALSE",2742,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",2116,59,"TRUE","FALSE",4208,"bot","TRUE","TRUE","TRUE"
"FALSE","FALSE",52032,69871,"FALSE","TRUE",4803,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",4134,221,"TRUE","FALSE",3255,"human","TRUE","TRUE","TRUE"
"TRUE","FALSE",332,317,"FALSE","FALSE",1922,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",2352,0,"FALSE","FALSE",1379,"bot","FALSE","FALSE","FALSE"
"FALSE","FALSE",1478,10,"FALSE","FALSE",3708,"bot","FALSE","FALSE","TRUE"
"TRUE","FALSE",2368,19,"FALSE","FALSE",2720,"bot","FALSE","FALSE","TRUE"
"FALSE","FALSE",12523,254,"TRUE","FALSE",2258,"human","TRUE","TRUE","TRUE"
